GroupID,Model,ReferenceKey,ConnGroup,N_rows,Pos_count,obs_rate,mean_pred,calib_error,abs_calib_error
KLA31_22,M0,PC3M_DMSO,14,177,28,0.15819209039548,0.4081011116187,0.249909021223219,0.249909021223219
KLA31_23,M0,GSE266884_MES28_vector_control,15,320,220,0.6875,0.379924799738434,-0.307575200261566,0.307575200261566
KLA31_30,M0,GSE119834_NSC,15,307,164,0.534201954397394,0.379924799738434,-0.15427715465896,0.15427715465896
KLA31_24,M0,RKO_DMSO,16,193,90,0.466321243523316,0.399633643718516,-0.0666875998047998,0.0666875998047998
KLA31_26,M0,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.397553043208921,-0.0937361553973513,0.0937361553973513
KLA31_27,M0,HK2_untreated,18,216,141,0.652777777777778,0.392585551330799,-0.260192226446979,0.260192226446979
KLA31_28,M0,HK2_untreated,18,216,89,0.412037037037037,0.392585551330799,-0.0194514857062386,0.0194514857062386
KLA31_31,M0,HUVEC_untreated,19,323,172,0.532507739938081,0.394954057000467,-0.137553682937613,0.137553682937613
KLA31_01,MP,tendon_nondiabetic,1,112,22,0.196428571428571,0.444049887977655,0.247621316549084,0.247621316549084
KLA31_02,MP,GTEx_v8_Lung,2,280,21,0.075,0.40709031338787,0.33209031338787,0.33209031338787
KLA31_03,MP,GSE181540_HS_input,3,70,14,0.2,0.480562661491153,0.280562661491153,0.280562661491153
KLA31_04,MP,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.472044758290148,0.143097389869095,0.143097389869095
KLA31_05,MP,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.427331215965002,0.256098339252673,0.256098339252673
KLA31_06,MP,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.414414929598697,0.379327210300451,0.379327210300451
KLA31_07,MP,sperm_GroupI,6,276,5,0.0181159420289855,0.407878452833144,0.389762510804158,0.389762510804158
KLA31_08,MP,GSE132714_BPH,7,280,128,0.457142857142857,0.393348500142911,-0.0637943569999462,0.0637943569999462
KLA31_11,MP,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.394008994336072,-0.0650657387600139,0.0650657387600139
KLA31_09,MP,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.420667263940292,-0.0942581091940369,0.0942581091940369
KLA31_12,MP,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.413715038580884,-0.0594032409890084,0.0594032409890084
KLA31_10,MP,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.4104565058841,0.125734283661878,0.125734283661878
KLA31_13,MP,MCF7_DMSO7d,10,167,87,0.520958083832335,0.445392294716572,-0.075565789115763,0.075565789115763
KLA31_20,MP,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.426828347691732,-0.178885938022554,0.178885938022554
KLA31_21,MP,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.434938892596121,-0.137283329626101,0.137283329626101
KLA31_29,MP,GSE103520_MCF10A_control,10,155,62,0.4,0.403923700003353,0.00392370000335329,0.00392370000335329
KLA31_14,MP,HCT116_control,11,205,27,0.131707317073171,0.46094211914884,0.32923480207567,0.32923480207567
KLA31_15,MP,HCT116_control,11,205,52,0.253658536585366,0.46094211914884,0.207283582563474,0.207283582563474
KLA31_16,MP,HCT116_control,11,323,224,0.693498452012384,0.414418509646691,-0.279079942365693,0.279079942365693
KLA31_17,MP,GSE163787_TALL104,11,192,34,0.177083333333333,0.460274886453332,0.283191553119999,0.283191553119999
KLA31_25,MP,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.437953515971601,0.296162471195481,0.296162471195481
KLA31_18,MP,HepG2_DMSO24h,12,303,228,0.752475247524752,0.385652325320072,-0.366822922204681,0.366822922204681
KLA31_19,MP,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.435235950898484,-0.0561926205300871,0.0561926205300871
KLA31_22,MP,PC3M_DMSO,14,177,28,0.15819209039548,0.448493412300817,0.290301321905337,0.290301321905337
KLA31_23,MP,GSE266884_MES28_vector_control,15,320,220,0.6875,0.372209860341831,-0.315290139658169,0.315290139658169
KLA31_30,MP,GSE119834_NSC,15,307,164,0.534201954397394,0.373106793133775,-0.16109516126362,0.16109516126362
KLA31_24,MP,RKO_DMSO,16,193,90,0.466321243523316,0.428456860498219,-0.0378643830250973,0.0378643830250973
KLA31_26,MP,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.404839327411746,-0.0864498711945263,0.0864498711945263
KLA31_27,MP,HK2_untreated,18,216,141,0.652777777777778,0.404976122949524,-0.247801654828254,0.247801654828254
KLA31_28,MP,HK2_untreated,18,216,89,0.412037037037037,0.404976122949524,-0.0070609140875128,0.0070609140875128
KLA31_31,MP,HUVEC_untreated,19,323,172,0.532507739938081,0.392227156332446,-0.140280583605635,0.140280583605635
KLA31_01,MP_cal,tendon_nondiabetic,1,112,22,0.196428571428571,0.432187010704712,0.23575843927614,0.23575843927614
KLA31_02,MP_cal,GTEx_v8_Lung,2,280,21,0.075,0.397805541886415,0.322805541886415,0.322805541886415
KLA31_03,MP_cal,GSE181540_HS_input,3,70,14,0.2,0.467466211510806,0.267466211510806,0.267466211510806
KLA31_04,MP_cal,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.459175622131094,0.130228253710041,0.130228253710041
KLA31_05,MP_cal,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.419899469283851,0.248666592571522,0.248666592571522
KLA31_06,MP_cal,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.405177702808014,0.370089983509768,0.370089983509768
KLA31_07,MP_cal,sperm_GroupI,6,276,5,0.0181159420289855,0.398730844944106,0.38061490291512,0.38061490291512
KLA31_08,MP_cal,GSE132714_BPH,7,280,128,0.457142857142857,0.380907041808449,-0.0762358153344079,0.0762358153344079
KLA31_11,MP_cal,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.381505949363294,-0.0775687837327915,0.0775687837327915
KLA31_09,MP_cal,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.409414074564889,-0.105511298569439,0.105511298569439
KLA31_12,MP_cal,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.40348522200036,-0.0696330575695324,0.0696330575695324
KLA31_10,MP_cal,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.401532790835293,0.116810568613071,0.116810568613071
KLA31_13,MP_cal,MCF7_DMSO7d,10,167,87,0.520958083832335,0.423381048495306,-0.0975770353370294,0.0975770353370294
KLA31_20,MP_cal,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.408393812362004,-0.197320473352282,0.197320473352282
KLA31_21,MP_cal,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.414204329191688,-0.158017893030534,0.158017893030534
KLA31_29,MP_cal,GSE103520_MCF10A_control,10,155,62,0.4,0.386313328210064,-0.0136866717899357,0.0136866717899357
KLA31_14,MP_cal,HCT116_control,11,205,27,0.131707317073171,0.448229664626201,0.31652234755303,0.31652234755303
KLA31_15,MP_cal,HCT116_control,11,205,52,0.253658536585366,0.448229664626201,0.194571128040835,0.194571128040835
KLA31_16,MP_cal,HCT116_control,11,323,224,0.693498452012384,0.401493616266332,-0.292004835746052,0.292004835746052
KLA31_17,MP_cal,GSE163787_TALL104,11,192,34,0.177083333333333,0.448034497153192,0.270951163819858,0.270951163819858
KLA31_25,MP_cal,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.425299726388849,0.283508681612729,0.283508681612729
KLA31_18,MP_cal,HepG2_DMSO24h,12,303,228,0.752475247524752,0.365328327059495,-0.387146920465258,0.387146920465258
KLA31_19,MP_cal,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.415519358976053,-0.0759092124525181,0.0759092124525181
KLA31_22,MP_cal,PC3M_DMSO,14,177,28,0.15819209039548,0.426784242424087,0.268592152028606,0.268592152028606
KLA31_23,MP_cal,GSE266884_MES28_vector_control,15,320,220,0.6875,0.351676769731786,-0.335823230268214,0.335823230268214
KLA31_30,MP_cal,GSE119834_NSC,15,307,164,0.534201954397394,0.352667714722228,-0.181534239675166,0.181534239675166
KLA31_24,MP_cal,RKO_DMSO,16,193,90,0.466321243523316,0.413795663034205,-0.0525255804891111,0.0525255804891111
KLA31_26,MP_cal,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.390966324137385,-0.100322874468887,0.100322874468887
KLA31_27,MP_cal,HK2_untreated,18,216,141,0.652777777777778,0.390034456517766,-0.262743321260012,0.262743321260012
KLA31_28,MP_cal,HK2_untreated,18,216,89,0.412037037037037,0.390034456517766,-0.022002580519271,0.022002580519271
KLA31_31,MP_cal,HUVEC_untreated,19,323,172,0.532507739938081,0.378377566727378,-0.154130173210702,0.154130173210702
KLA31_01,ME,tendon_nondiabetic,1,112,22,0.196428571428571,0.402195498967737,0.205766927539166,0.205766927539166
KLA31_02,ME,GTEx_v8_Lung,2,280,21,0.075,0.39557687356411,0.32057687356411,0.32057687356411
KLA31_03,ME,GSE181540_HS_input,3,70,14,0.2,0.439202948054107,0.239202948054107,0.239202948054107
KLA31_04,ME,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.444886525680991,0.115939157259938,0.115939157259938
KLA31_05,ME,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.366494540891761,0.195261664179432,0.195261664179432
KLA31_06,ME,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.38082854057097,0.345740821272725,0.345740821272725
KLA31_07,ME,sperm_GroupI,6,276,5,0.0181159420289855,0.363037575952331,0.344921633923346,0.344921633923346
KLA31_08,ME,GSE132714_BPH,7,280,128,0.457142857142857,0.391414653553839,-0.0657282035890177,0.0657282035890177
KLA31_11,ME,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.385795106858487,-0.0732796262375989,0.0732796262375989
KLA31_09,ME,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.350482676133186,-0.164442697001143,0.164442697001143
KLA31_12,ME,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.365616534632937,-0.107501744936956,0.107501744936956
KLA31_10,ME,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.40329002743097,0.118567805208747,0.118567805208747
KLA31_13,ME,MCF7_DMSO7d,10,167,87,0.520958083832335,0.422932696299595,-0.0980253875327405,0.0980253875327405
KLA31_20,ME,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.423280020551897,-0.182434265162389,0.182434265162389
KLA31_21,ME,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.442840040301447,-0.129382181920775,0.129382181920775
KLA31_29,ME,GSE103520_MCF10A_control,10,155,62,0.4,0.329754314516944,-0.0702456854830564,0.0702456854830564
KLA31_14,ME,HCT116_control,11,205,27,0.131707317073171,0.471971412530832,0.340264095457661,0.340264095457661
KLA31_15,ME,HCT116_control,11,205,52,0.253658536585366,0.471971412530832,0.218312875945466,0.218312875945466
KLA31_16,ME,HCT116_control,11,323,224,0.693498452012384,0.445475653252636,-0.248022798759748,0.248022798759748
KLA31_17,ME,GSE163787_TALL104,11,192,34,0.177083333333333,0.473057744336447,0.295974411003113,0.295974411003113
KLA31_25,ME,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.469620011294235,0.327828966518116,0.327828966518116
KLA31_18,ME,HepG2_DMSO24h,12,303,228,0.752475247524752,0.282007082151661,-0.470468165373092,0.470468165373092
KLA31_19,ME,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.436475235749752,-0.0549533356788197,0.0549533356788197
KLA31_22,ME,PC3M_DMSO,14,177,28,0.15819209039548,0.44499250387855,0.286800413483069,0.286800413483069
KLA31_23,ME,GSE266884_MES28_vector_control,15,320,220,0.6875,0.385150719260211,-0.302349280739789,0.302349280739789
KLA31_30,ME,GSE119834_NSC,15,307,164,0.534201954397394,0.301230544039268,-0.232971410358127,0.232971410358127
KLA31_24,ME,RKO_DMSO,16,193,90,0.466321243523316,0.431882192041443,-0.0344390514818732,0.0344390514818732
KLA31_26,ME,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.43359681157582,-0.0576923870304515,0.0576923870304515
KLA31_27,ME,HK2_untreated,18,216,141,0.652777777777778,0.424538332291658,-0.22823944548612,0.22823944548612
KLA31_28,ME,HK2_untreated,18,216,89,0.412037037037037,0.424538332291658,0.0125012952546211,0.0125012952546211
KLA31_31,ME,HUVEC_untreated,19,323,172,0.532507739938081,0.393005885311994,-0.139501854626086,0.139501854626086
KLA31_01,ME2,tendon_nondiabetic,1,112,22,0.196428571428571,0.381660942765599,0.185232371337027,0.185232371337027
KLA31_02,ME2,GTEx_v8_Lung,2,280,21,0.075,0.373167102612691,0.298167102612691,0.298167102612691
KLA31_03,ME2,GSE181540_HS_input,3,70,14,0.2,0.467218114270366,0.267218114270366,0.267218114270366
KLA31_04,ME2,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.44981402440881,0.120866655987757,0.120866655987757
KLA31_05,ME2,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.363128952879737,0.191896076167408,0.191896076167408
KLA31_06,ME2,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.391189088796463,0.356101369498218,0.356101369498218
KLA31_07,ME2,sperm_GroupI,6,276,5,0.0181159420289855,0.503592194462828,0.485476252433843,0.485476252433843
KLA31_08,ME2,GSE132714_BPH,7,280,128,0.457142857142857,0.377051931179649,-0.0800909259632084,0.0800909259632084
KLA31_11,ME2,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.408493235144835,-0.0505814979512501,0.0505814979512501
KLA31_09,ME2,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.358450459242404,-0.156474913891924,0.156474913891924
KLA31_12,ME2,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.380914547548081,-0.0922037320218116,0.0922037320218116
KLA31_10,ME2,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.403953278581883,0.11923105635966,0.11923105635966
KLA31_13,ME2,MCF7_DMSO7d,10,167,87,0.520958083832335,0.485786861862746,-0.0351712219695896,0.0351712219695896
KLA31_20,ME2,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.445820574163505,-0.159893711550781,0.159893711550781
KLA31_21,ME2,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.493900937195334,-0.0783212850268881,0.0783212850268881
KLA31_29,ME2,GSE103520_MCF10A_control,10,155,62,0.4,0.340307375177304,-0.0596926248226964,0.0596926248226964
KLA31_14,ME2,HCT116_control,11,205,27,0.131707317073171,0.475959570615077,0.344252253541906,0.344252253541906
KLA31_15,ME2,HCT116_control,11,205,52,0.253658536585366,0.475959570615077,0.222301034029711,0.222301034029711
KLA31_16,ME2,HCT116_control,11,323,224,0.693498452012384,0.446317948019421,-0.247180503992963,0.247180503992963
KLA31_17,ME2,GSE163787_TALL104,11,192,34,0.177083333333333,0.486489354082726,0.309406020749393,0.309406020749393
KLA31_25,ME2,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.41492479518818,0.27313375041206,0.27313375041206
KLA31_18,ME2,HepG2_DMSO24h,12,303,228,0.752475247524752,0.28917024299119,-0.463305004533562,0.463305004533562
KLA31_19,ME2,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.372828288481915,-0.118600282946657,0.118600282946657
KLA31_22,ME2,PC3M_DMSO,14,177,28,0.15819209039548,0.416420736437337,0.258228646041857,0.258228646041857
KLA31_23,ME2,GSE266884_MES28_vector_control,15,320,220,0.6875,0.339576529073553,-0.347923470926447,0.347923470926447
KLA31_30,ME2,GSE119834_NSC,15,307,164,0.534201954397394,0.320349971461122,-0.213851982936273,0.213851982936273
KLA31_24,ME2,RKO_DMSO,16,193,90,0.466321243523316,0.44071531937728,-0.0256059241460361,0.0256059241460361
KLA31_26,ME2,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.431312295087794,-0.0599769035184773,0.0599769035184773
KLA31_27,ME2,HK2_untreated,18,216,141,0.652777777777778,0.327475848585002,-0.325301929192775,0.325301929192775
KLA31_28,ME2,HK2_untreated,18,216,89,0.412037037037037,0.327475848585002,-0.0845611884520346,0.0845611884520346
KLA31_31,ME2,HUVEC_untreated,19,323,172,0.532507739938081,0.378306784357106,-0.154200955580974,0.154200955580974
KLA31_01,ME_P,tendon_nondiabetic,1,112,22,0.196428571428571,0.430982251907871,0.234553680479299,0.234553680479299
KLA31_02,ME_P,GTEx_v8_Lung,2,280,21,0.075,0.388436441237125,0.313436441237125,0.313436441237125
KLA31_03,ME_P,GSE181540_HS_input,3,70,14,0.2,0.483206321866319,0.283206321866319,0.283206321866319
KLA31_04,ME_P,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.477679904219236,0.148732535798183,0.148732535798183
KLA31_05,ME_P,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.403660787153135,0.232427910440806,0.232427910440806
KLA31_06,ME_P,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.391228383839044,0.356140664540799,0.356140664540799
KLA31_07,ME_P,sperm_GroupI,6,276,5,0.0181159420289855,0.383897972271651,0.365782030242665,0.365782030242665
KLA31_08,ME_P,GSE132714_BPH,7,280,128,0.457142857142857,0.379230615483722,-0.0779122416591352,0.0779122416591352
KLA31_11,ME_P,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.376389891156214,-0.0826848419398717,0.0826848419398717
KLA31_09,ME_P,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.384051093289623,-0.130874279844705,0.130874279844705
KLA31_12,ME_P,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.386079844764874,-0.0870384348050185,0.0870384348050185
KLA31_10,ME_P,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.39965573117682,0.114933508954598,0.114933508954598
KLA31_13,ME_P,MCF7_DMSO7d,10,167,87,0.520958083832335,0.438478601684117,-0.0824794821482179,0.0824794821482179
KLA31_20,ME_P,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.424106827801766,-0.181607457912519,0.181607457912519
KLA31_21,ME_P,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.439110303600228,-0.133111918621995,0.133111918621995
KLA31_29,ME_P,GSE103520_MCF10A_control,10,155,62,0.4,0.359846576926082,-0.040153423073918,0.040153423073918
KLA31_14,ME_P,HCT116_control,11,205,27,0.131707317073171,0.47415450264367,0.342447185570499,0.342447185570499
KLA31_15,ME_P,HCT116_control,11,205,52,0.253658536585366,0.47415450264367,0.220495966058304,0.220495966058304
KLA31_16,ME_P,HCT116_control,11,323,224,0.693498452012384,0.415093952845658,-0.278404499166726,0.278404499166726
KLA31_17,ME_P,GSE163787_TALL104,11,192,34,0.177083333333333,0.475407372962341,0.298324039629008,0.298324039629008
KLA31_25,ME_P,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.450495908691029,0.308704863914909,0.308704863914909
KLA31_18,ME_P,HepG2_DMSO24h,12,303,228,0.752475247524752,0.307626194800428,-0.444849052724325,0.444849052724325
KLA31_19,ME_P,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.429998977973605,-0.0614295934549665,0.0614295934549665
KLA31_22,ME_P,PC3M_DMSO,14,177,28,0.15819209039548,0.44186711745779,0.28367502706231,0.28367502706231
KLA31_23,ME_P,GSE266884_MES28_vector_control,15,320,220,0.6875,0.354597549180067,-0.332902450819933,0.332902450819933
KLA31_30,ME_P,GSE119834_NSC,15,307,164,0.534201954397394,0.318784746160551,-0.215417208236843,0.215417208236843
KLA31_24,ME_P,RKO_DMSO,16,193,90,0.466321243523316,0.424815973596981,-0.0415052699263352,0.0415052699263352
KLA31_26,ME_P,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.403867396788857,-0.0874218018174147,0.0874218018174147
KLA31_27,ME_P,HK2_untreated,18,216,141,0.652777777777778,0.400943384278341,-0.251834393499436,0.251834393499436
KLA31_28,ME_P,HK2_untreated,18,216,89,0.412037037037037,0.400943384278341,-0.0110936527586956,0.0110936527586956
KLA31_31,ME_P,HUVEC_untreated,19,323,172,0.532507739938081,0.377824299124376,-0.154683440813705,0.154683440813705
KLA31_01,ME2P,tendon_nondiabetic,1,112,22,0.196428571428571,0.417259030556384,0.220830459127813,0.220830459127813
KLA31_02,ME2P,GTEx_v8_Lung,2,280,21,0.075,0.373861509693857,0.298861509693857,0.298861509693857
KLA31_03,ME2P,GSE181540_HS_input,3,70,14,0.2,0.501666637095019,0.301666637095019,0.301666637095019
KLA31_04,ME2P,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.481126645304673,0.15217927688362,0.15217927688362
KLA31_05,ME2P,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.400991467378124,0.229758590665795,0.229758590665795
KLA31_06,ME2P,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.398811325098342,0.363723605800096,0.363723605800096
KLA31_07,ME2P,sperm_GroupI,6,276,5,0.0181159420289855,0.503883238248196,0.485767296219211,0.485767296219211
KLA31_08,ME2P,GSE132714_BPH,7,280,128,0.457142857142857,0.369673220712255,-0.0874696364306025,0.0874696364306025
KLA31_11,ME2P,TCGA_PRAD_primary,7,281,129,0.459074733096086,0.391962110104672,-0.0671126229914132,0.0671126229914132
KLA31_09,ME2P,TCGA_LIHC_normal,8,134,69,0.514925373134328,0.389074792358641,-0.125850580775687,0.125850580775687
KLA31_12,ME2P,TCGA_LIHC_primary,8,186,88,0.473118279569893,0.396233273417447,-0.0768850061524458,0.0768850061524458
KLA31_10,ME2P,TCGA_ESCA_ESCC,9,288,82,0.284722222222222,0.400072903496896,0.115350681274674,0.115350681274674
KLA31_13,ME2P,MCF7_DMSO7d,10,167,87,0.520958083832335,0.470645658743755,-0.0503124250885803,0.0503124250885803
KLA31_20,ME2P,MDAMB468_DMSO7d,10,175,106,0.605714285714286,0.435522876702031,-0.170191409012255,0.170191409012255
KLA31_21,ME2P,GSE283812_T47D_vehicle,10,180,103,0.572222222222222,0.465353018720057,-0.106869203502165,0.106869203502165
KLA31_29,ME2P,GSE103520_MCF10A_control,10,155,62,0.4,0.365319061387999,-0.0346809386120014,0.0346809386120014
KLA31_14,ME2P,HCT116_control,11,205,27,0.131707317073171,0.476033180698838,0.344325863625667,0.344325863625667
KLA31_15,ME2P,HCT116_control,11,205,52,0.253658536585366,0.476033180698838,0.222374644113472,0.222374644113472
KLA31_16,ME2P,HCT116_control,11,323,224,0.693498452012384,0.415534486005355,-0.277963966007029,0.277963966007029
KLA31_17,ME2P,GSE163787_TALL104,11,192,34,0.177083333333333,0.481911636613495,0.304828303280162,0.304828303280162
KLA31_25,ME2P,GSE203529_HEK293T_WT,11,268,38,0.141791044776119,0.423063276435507,0.281272231659388,0.281272231659388
KLA31_18,ME2P,HepG2_DMSO24h,12,303,228,0.752475247524752,0.281881999689536,-0.470593247835217,0.470593247835217
KLA31_19,ME2P,GSE171750_A549_untreated,13,175,86,0.491428571428572,0.391053702059057,-0.100374869369514,0.100374869369514
KLA31_22,ME2P,PC3M_DMSO,14,177,28,0.15819209039548,0.427893076953039,0.269700986557559,0.269700986557559
KLA31_23,ME2P,GSE266884_MES28_vector_control,15,320,220,0.6875,0.322385658188271,-0.365114341811729,0.365114341811729
KLA31_30,ME2P,GSE119834_NSC,15,307,164,0.534201954397394,0.332871187888966,-0.201330766508428,0.201330766508428
KLA31_24,ME2P,RKO_DMSO,16,193,90,0.466321243523316,0.430578502309738,-0.0357427412135786,0.0357427412135786
KLA31_26,ME2P,GSE275256_HMC3_vehicle,17,287,141,0.491289198606272,0.402599940897467,-0.0886892577088045,0.0886892577088045
KLA31_27,ME2P,HK2_untreated,18,216,141,0.652777777777778,0.322595225516141,-0.330182552261637,0.330182552261637
KLA31_28,ME2P,HK2_untreated,18,216,89,0.412037037037037,0.322595225516141,-0.0894418115208959,0.0894418115208959
KLA31_31,ME2P,HUVEC_untreated,19,323,172,0.532507739938081,0.367726505053415,-0.164781234884665,0.164781234884665
KLA31_01,XEN,tendon_nondiabetic,1,112,22,0.196428571428571,0.37460273964869,0.178174168220119,0.178174168220119
KLA31_02,XEN,GTEx_v8_Lung,2,280,21,0.075,0.364820987746587,0.289820987746587,0.289820987746587
KLA31_03,XEN,GSE181540_HS_input,3,70,14,0.2,0.45675922141091,0.25675922141091,0.25675922141091
KLA31_04,XEN,GSE181540_adjacent_NS_input,3,76,25,0.328947368421053,0.446764772741131,0.117817404320078,0.117817404320078
KLA31_05,XEN,GTEx_v8_Hippocampus,4,146,25,0.171232876712329,0.354699786069881,0.183466909357552,0.183466909357552
KLA31_06,XEN,GSE114691_control_placenta,5,228,8,0.0350877192982456,0.385730065508973,0.350642346210728,0.350642346210728
KLA31_07,XEN,sperm_GroupI,6,276,5,0.0181159420289855,0.624215529557528,0.606099587528542,0.606099587528542
KLA31_08,XEN,GSE132714_BPH,7,280,128,0.457142857142857,0.367598074286579,-0.0895447828562778,0.0895447828562778
