ReferenceKey,Model,n_group_ids,N_rows,Pos_count,obs_rate,mean_pred,calib_error,abs_calib_error
GSE132714_BPH,MP,1,280,128,0.457142857142857,0.393348500142911,-0.0637943569999462,0.0637943569999462
TCGA_PRAD_primary,MP,1,281,129,0.459074733096086,0.394008994336072,-0.0650657387600139,0.0650657387600139
TCGA_LIHC_normal,MP,1,134,69,0.514925373134328,0.420667263940292,-0.0942581091940369,0.0942581091940369
TCGA_LIHC_primary,MP,1,186,88,0.473118279569893,0.413715038580884,-0.0594032409890084,0.0594032409890084
TCGA_ESCA_ESCC,MP,1,288,82,0.284722222222222,0.4104565058841,0.125734283661878,0.125734283661878
MCF7_DMSO7d,MP,1,167,87,0.520958083832335,0.445392294716572,-0.075565789115763,0.075565789115763
MDAMB468_DMSO7d,MP,1,175,106,0.605714285714286,0.426828347691732,-0.178885938022554,0.178885938022554
GSE283812_T47D_vehicle,MP,1,180,103,0.572222222222222,0.434938892596121,-0.137283329626101,0.137283329626101
GSE103520_MCF10A_control,MP,1,155,62,0.4,0.403923700003353,0.00392370000335329,0.00392370000335329
HCT116_control,MP,3,733,303,0.413369713506139,0.440441265302736,0.0270715517965972,0.0270715517965972
GSE163787_TALL104,MP,1,192,34,0.177083333333333,0.460274886453332,0.283191553119999,0.283191553119999
GSE203529_HEK293T_WT,MP,1,268,38,0.141791044776119,0.437953515971601,0.296162471195481,0.296162471195481
HepG2_DMSO24h,MP,1,303,228,0.752475247524752,0.385652325320072,-0.366822922204681,0.366822922204681
GSE171750_A549_untreated,MP,1,175,86,0.491428571428572,0.435235950898484,-0.0561926205300871,0.0561926205300871
PC3M_DMSO,MP,1,177,28,0.15819209039548,0.448493412300817,0.290301321905337,0.290301321905337
GSE266884_MES28_vector_control,MP,1,320,220,0.6875,0.372209860341831,-0.315290139658169,0.315290139658169
GSE119834_NSC,MP,1,307,164,0.534201954397394,0.373106793133775,-0.16109516126362,0.16109516126362
RKO_DMSO,MP,1,193,90,0.466321243523316,0.428456860498219,-0.0378643830250973,0.0378643830250973
GSE275256_HMC3_vehicle,MP,1,287,141,0.491289198606272,0.404839327411746,-0.0864498711945263,0.0864498711945263
HK2_untreated,MP,2,432,230,0.532407407407407,0.404976122949524,-0.127431284457883,0.127431284457883
HUVEC_untreated,MP,1,323,172,0.532507739938081,0.392227156332446,-0.140280583605635,0.140280583605635
tendon_nondiabetic,MP_cal,1,112,22,0.196428571428571,0.432187010704712,0.23575843927614,0.23575843927614
GTEx_v8_Lung,MP_cal,1,280,21,0.075,0.397805541886415,0.322805541886415,0.322805541886415
GSE181540_HS_input,MP_cal,1,70,14,0.2,0.467466211510806,0.267466211510806,0.267466211510806
GSE181540_adjacent_NS_input,MP_cal,1,76,25,0.328947368421053,0.459175622131094,0.130228253710041,0.130228253710041
GTEx_v8_Hippocampus,MP_cal,1,146,25,0.171232876712329,0.419899469283851,0.248666592571522,0.248666592571522
GSE114691_control_placenta,MP_cal,1,228,8,0.0350877192982456,0.405177702808014,0.370089983509768,0.370089983509768
sperm_GroupI,MP_cal,1,276,5,0.0181159420289855,0.398730844944106,0.38061490291512,0.38061490291512
GSE132714_BPH,MP_cal,1,280,128,0.457142857142857,0.380907041808449,-0.0762358153344079,0.0762358153344079
TCGA_PRAD_primary,MP_cal,1,281,129,0.459074733096086,0.381505949363294,-0.0775687837327915,0.0775687837327915
TCGA_LIHC_normal,MP_cal,1,134,69,0.514925373134328,0.409414074564889,-0.105511298569439,0.105511298569439
TCGA_LIHC_primary,MP_cal,1,186,88,0.473118279569893,0.40348522200036,-0.0696330575695324,0.0696330575695324
TCGA_ESCA_ESCC,MP_cal,1,288,82,0.284722222222222,0.401532790835293,0.116810568613071,0.116810568613071
MCF7_DMSO7d,MP_cal,1,167,87,0.520958083832335,0.423381048495306,-0.0975770353370294,0.0975770353370294
MDAMB468_DMSO7d,MP_cal,1,175,106,0.605714285714286,0.408393812362004,-0.197320473352282,0.197320473352282
GSE283812_T47D_vehicle,MP_cal,1,180,103,0.572222222222222,0.414204329191688,-0.158017893030534,0.158017893030534
GSE103520_MCF10A_control,MP_cal,1,155,62,0.4,0.386313328210064,-0.0136866717899357,0.0136866717899357
HCT116_control,MP_cal,3,733,303,0.413369713506139,0.427635198568578,0.0142654850624386,0.0142654850624386
GSE163787_TALL104,MP_cal,1,192,34,0.177083333333333,0.448034497153192,0.270951163819858,0.270951163819858
GSE203529_HEK293T_WT,MP_cal,1,268,38,0.141791044776119,0.425299726388849,0.283508681612729,0.283508681612729
HepG2_DMSO24h,MP_cal,1,303,228,0.752475247524752,0.365328327059495,-0.387146920465258,0.387146920465258
GSE171750_A549_untreated,MP_cal,1,175,86,0.491428571428572,0.415519358976053,-0.0759092124525181,0.0759092124525181
PC3M_DMSO,MP_cal,1,177,28,0.15819209039548,0.426784242424087,0.268592152028606,0.268592152028606
GSE266884_MES28_vector_control,MP_cal,1,320,220,0.6875,0.351676769731786,-0.335823230268214,0.335823230268214
GSE119834_NSC,MP_cal,1,307,164,0.534201954397394,0.352667714722228,-0.181534239675166,0.181534239675166
RKO_DMSO,MP_cal,1,193,90,0.466321243523316,0.413795663034205,-0.0525255804891111,0.0525255804891111
GSE275256_HMC3_vehicle,MP_cal,1,287,141,0.491289198606272,0.390966324137385,-0.100322874468887,0.100322874468887
HK2_untreated,MP_cal,2,432,230,0.532407407407407,0.390034456517766,-0.142372950889641,0.142372950889641
HUVEC_untreated,MP_cal,1,323,172,0.532507739938081,0.378377566727378,-0.154130173210702,0.154130173210702
tendon_nondiabetic,ME,1,112,22,0.196428571428571,0.402195498967737,0.205766927539166,0.205766927539166
GTEx_v8_Lung,ME,1,280,21,0.075,0.39557687356411,0.32057687356411,0.32057687356411
GSE181540_HS_input,ME,1,70,14,0.2,0.439202948054107,0.239202948054107,0.239202948054107
GSE181540_adjacent_NS_input,ME,1,76,25,0.328947368421053,0.444886525680991,0.115939157259938,0.115939157259938
GTEx_v8_Hippocampus,ME,1,146,25,0.171232876712329,0.366494540891761,0.195261664179432,0.195261664179432
GSE114691_control_placenta,ME,1,228,8,0.0350877192982456,0.38082854057097,0.345740821272725,0.345740821272725
sperm_GroupI,ME,1,276,5,0.0181159420289855,0.363037575952331,0.344921633923346,0.344921633923346
GSE132714_BPH,ME,1,280,128,0.457142857142857,0.391414653553839,-0.0657282035890177,0.0657282035890177
TCGA_PRAD_primary,ME,1,281,129,0.459074733096086,0.385795106858487,-0.0732796262375989,0.0732796262375989
TCGA_LIHC_normal,ME,1,134,69,0.514925373134328,0.350482676133186,-0.164442697001143,0.164442697001143
TCGA_LIHC_primary,ME,1,186,88,0.473118279569893,0.365616534632937,-0.107501744936956,0.107501744936956
TCGA_ESCA_ESCC,ME,1,288,82,0.284722222222222,0.40329002743097,0.118567805208747,0.118567805208747
MCF7_DMSO7d,ME,1,167,87,0.520958083832335,0.422932696299595,-0.0980253875327405,0.0980253875327405
MDAMB468_DMSO7d,ME,1,175,106,0.605714285714286,0.423280020551897,-0.182434265162389,0.182434265162389
GSE283812_T47D_vehicle,ME,1,180,103,0.572222222222222,0.442840040301447,-0.129382181920775,0.129382181920775
GSE103520_MCF10A_control,ME,1,155,62,0.4,0.329754314516944,-0.0702456854830564,0.0702456854830564
HCT116_control,ME,3,733,303,0.413369713506139,0.460295927883005,0.0469262143768657,0.0469262143768657
GSE163787_TALL104,ME,1,192,34,0.177083333333333,0.473057744336447,0.295974411003113,0.295974411003113
GSE203529_HEK293T_WT,ME,1,268,38,0.141791044776119,0.469620011294235,0.327828966518116,0.327828966518116
HepG2_DMSO24h,ME,1,303,228,0.752475247524752,0.282007082151661,-0.470468165373092,0.470468165373092
GSE171750_A549_untreated,ME,1,175,86,0.491428571428572,0.436475235749752,-0.0549533356788197,0.0549533356788197
PC3M_DMSO,ME,1,177,28,0.15819209039548,0.44499250387855,0.286800413483069,0.286800413483069
GSE266884_MES28_vector_control,ME,1,320,220,0.6875,0.385150719260211,-0.302349280739789,0.302349280739789
GSE119834_NSC,ME,1,307,164,0.534201954397394,0.301230544039268,-0.232971410358127,0.232971410358127
RKO_DMSO,ME,1,193,90,0.466321243523316,0.431882192041443,-0.0344390514818732,0.0344390514818732
GSE275256_HMC3_vehicle,ME,1,287,141,0.491289198606272,0.43359681157582,-0.0576923870304515,0.0576923870304515
HK2_untreated,ME,2,432,230,0.532407407407407,0.424538332291658,-0.107869075115749,0.107869075115749
HUVEC_untreated,ME,1,323,172,0.532507739938081,0.393005885311994,-0.139501854626086,0.139501854626086
tendon_nondiabetic,ME2,1,112,22,0.196428571428571,0.381660942765599,0.185232371337027,0.185232371337027
GTEx_v8_Lung,ME2,1,280,21,0.075,0.373167102612691,0.298167102612691,0.298167102612691
GSE181540_HS_input,ME2,1,70,14,0.2,0.467218114270366,0.267218114270366,0.267218114270366
GSE181540_adjacent_NS_input,ME2,1,76,25,0.328947368421053,0.44981402440881,0.120866655987757,0.120866655987757
GTEx_v8_Hippocampus,ME2,1,146,25,0.171232876712329,0.363128952879737,0.191896076167408,0.191896076167408
GSE114691_control_placenta,ME2,1,228,8,0.0350877192982456,0.391189088796463,0.356101369498218,0.356101369498218
sperm_GroupI,ME2,1,276,5,0.0181159420289855,0.503592194462828,0.485476252433843,0.485476252433843
GSE132714_BPH,ME2,1,280,128,0.457142857142857,0.377051931179649,-0.0800909259632084,0.0800909259632084
TCGA_PRAD_primary,ME2,1,281,129,0.459074733096086,0.408493235144835,-0.0505814979512501,0.0505814979512501
TCGA_LIHC_normal,ME2,1,134,69,0.514925373134328,0.358450459242404,-0.156474913891924,0.156474913891924
TCGA_LIHC_primary,ME2,1,186,88,0.473118279569893,0.380914547548081,-0.0922037320218116,0.0922037320218116
TCGA_ESCA_ESCC,ME2,1,288,82,0.284722222222222,0.403953278581883,0.11923105635966,0.11923105635966
MCF7_DMSO7d,ME2,1,167,87,0.520958083832335,0.485786861862746,-0.0351712219695896,0.0351712219695896
MDAMB468_DMSO7d,ME2,1,175,106,0.605714285714286,0.445820574163505,-0.159893711550781,0.159893711550781
GSE283812_T47D_vehicle,ME2,1,180,103,0.572222222222222,0.493900937195334,-0.0783212850268881,0.0783212850268881
GSE103520_MCF10A_control,ME2,1,155,62,0.4,0.340307375177304,-0.0596926248226964,0.0596926248226964
HCT116_control,ME2,3,733,303,0.413369713506139,0.462897846060647,0.0495281325545079,0.0495281325545079
GSE163787_TALL104,ME2,1,192,34,0.177083333333333,0.486489354082726,0.309406020749393,0.309406020749393
GSE203529_HEK293T_WT,ME2,1,268,38,0.141791044776119,0.41492479518818,0.27313375041206,0.27313375041206
HepG2_DMSO24h,ME2,1,303,228,0.752475247524752,0.28917024299119,-0.463305004533562,0.463305004533562
GSE171750_A549_untreated,ME2,1,175,86,0.491428571428572,0.372828288481915,-0.118600282946657,0.118600282946657
PC3M_DMSO,ME2,1,177,28,0.15819209039548,0.416420736437337,0.258228646041857,0.258228646041857
GSE266884_MES28_vector_control,ME2,1,320,220,0.6875,0.339576529073553,-0.347923470926447,0.347923470926447
GSE119834_NSC,ME2,1,307,164,0.534201954397394,0.320349971461122,-0.213851982936273,0.213851982936273
RKO_DMSO,ME2,1,193,90,0.466321243523316,0.44071531937728,-0.0256059241460361,0.0256059241460361
GSE275256_HMC3_vehicle,ME2,1,287,141,0.491289198606272,0.431312295087794,-0.0599769035184773,0.0599769035184773
HK2_untreated,ME2,2,432,230,0.532407407407407,0.327475848585002,-0.204931558822405,0.204931558822405
HUVEC_untreated,ME2,1,323,172,0.532507739938081,0.378306784357106,-0.154200955580974,0.154200955580974
tendon_nondiabetic,ME_P,1,112,22,0.196428571428571,0.430982251907871,0.234553680479299,0.234553680479299
GTEx_v8_Lung,ME_P,1,280,21,0.075,0.388436441237125,0.313436441237125,0.313436441237125
GSE181540_HS_input,ME_P,1,70,14,0.2,0.483206321866319,0.283206321866319,0.283206321866319
GSE181540_adjacent_NS_input,ME_P,1,76,25,0.328947368421053,0.477679904219236,0.148732535798183,0.148732535798183
GTEx_v8_Hippocampus,ME_P,1,146,25,0.171232876712329,0.403660787153135,0.232427910440806,0.232427910440806
GSE114691_control_placenta,ME_P,1,228,8,0.0350877192982456,0.391228383839044,0.356140664540799,0.356140664540799
sperm_GroupI,ME_P,1,276,5,0.0181159420289855,0.383897972271651,0.365782030242665,0.365782030242665
GSE132714_BPH,ME_P,1,280,128,0.457142857142857,0.379230615483722,-0.0779122416591352,0.0779122416591352
TCGA_PRAD_primary,ME_P,1,281,129,0.459074733096086,0.376389891156214,-0.0826848419398717,0.0826848419398717
TCGA_LIHC_normal,ME_P,1,134,69,0.514925373134328,0.384051093289623,-0.130874279844705,0.130874279844705
TCGA_LIHC_primary,ME_P,1,186,88,0.473118279569893,0.386079844764874,-0.0870384348050185,0.0870384348050185
TCGA_ESCA_ESCC,ME_P,1,288,82,0.284722222222222,0.39965573117682,0.114933508954598,0.114933508954598
MCF7_DMSO7d,ME_P,1,167,87,0.520958083832335,0.438478601684117,-0.0824794821482179,0.0824794821482179
MDAMB468_DMSO7d,ME_P,1,175,106,0.605714285714286,0.424106827801766,-0.181607457912519,0.181607457912519
GSE283812_T47D_vehicle,ME_P,1,180,103,0.572222222222222,0.439110303600228,-0.133111918621995,0.133111918621995
GSE103520_MCF10A_control,ME_P,1,155,62,0.4,0.359846576926082,-0.040153423073918,0.040153423073918
HCT116_control,ME_P,3,733,303,0.413369713506139,0.448129185338407,0.0347594718322677,0.0347594718322677
GSE163787_TALL104,ME_P,1,192,34,0.177083333333333,0.475407372962341,0.298324039629008,0.298324039629008
GSE203529_HEK293T_WT,ME_P,1,268,38,0.141791044776119,0.450495908691029,0.308704863914909,0.308704863914909
HepG2_DMSO24h,ME_P,1,303,228,0.752475247524752,0.307626194800428,-0.444849052724325,0.444849052724325
GSE171750_A549_untreated,ME_P,1,175,86,0.491428571428572,0.429998977973605,-0.0614295934549665,0.0614295934549665
PC3M_DMSO,ME_P,1,177,28,0.15819209039548,0.44186711745779,0.28367502706231,0.28367502706231
GSE266884_MES28_vector_control,ME_P,1,320,220,0.6875,0.354597549180067,-0.332902450819933,0.332902450819933
GSE119834_NSC,ME_P,1,307,164,0.534201954397394,0.318784746160551,-0.215417208236843,0.215417208236843
RKO_DMSO,ME_P,1,193,90,0.466321243523316,0.424815973596981,-0.0415052699263352,0.0415052699263352
GSE275256_HMC3_vehicle,ME_P,1,287,141,0.491289198606272,0.403867396788857,-0.0874218018174147,0.0874218018174147
HK2_untreated,ME_P,2,432,230,0.532407407407407,0.400943384278342,-0.131464023129066,0.131464023129066
HUVEC_untreated,ME_P,1,323,172,0.532507739938081,0.377824299124376,-0.154683440813705,0.154683440813705
tendon_nondiabetic,ME2P,1,112,22,0.196428571428571,0.417259030556384,0.220830459127813,0.220830459127813
GTEx_v8_Lung,ME2P,1,280,21,0.075,0.373861509693857,0.298861509693857,0.298861509693857
GSE181540_HS_input,ME2P,1,70,14,0.2,0.501666637095019,0.301666637095019,0.301666637095019
GSE181540_adjacent_NS_input,ME2P,1,76,25,0.328947368421053,0.481126645304673,0.15217927688362,0.15217927688362
GTEx_v8_Hippocampus,ME2P,1,146,25,0.171232876712329,0.400991467378124,0.229758590665795,0.229758590665795
GSE114691_control_placenta,ME2P,1,228,8,0.0350877192982456,0.398811325098342,0.363723605800096,0.363723605800096
sperm_GroupI,ME2P,1,276,5,0.0181159420289855,0.503883238248196,0.485767296219211,0.485767296219211
GSE132714_BPH,ME2P,1,280,128,0.457142857142857,0.369673220712255,-0.0874696364306025,0.0874696364306025
TCGA_PRAD_primary,ME2P,1,281,129,0.459074733096086,0.391962110104672,-0.0671126229914132,0.0671126229914132
TCGA_LIHC_normal,ME2P,1,134,69,0.514925373134328,0.389074792358641,-0.125850580775687,0.125850580775687
TCGA_LIHC_primary,ME2P,1,186,88,0.473118279569893,0.396233273417447,-0.0768850061524458,0.0768850061524458
TCGA_ESCA_ESCC,ME2P,1,288,82,0.284722222222222,0.400072903496896,0.115350681274674,0.115350681274674
MCF7_DMSO7d,ME2P,1,167,87,0.520958083832335,0.470645658743755,-0.0503124250885803,0.0503124250885803
MDAMB468_DMSO7d,ME2P,1,175,106,0.605714285714286,0.435522876702031,-0.170191409012255,0.170191409012255
GSE283812_T47D_vehicle,ME2P,1,180,103,0.572222222222222,0.465353018720057,-0.106869203502165,0.106869203502165
GSE103520_MCF10A_control,ME2P,1,155,62,0.4,0.365319061387999,-0.0346809386120014,0.0346809386120014
HCT116_control,ME2P,3,733,303,0.413369713506139,0.449374137880291,0.0360044243741514,0.0360044243741514
GSE163787_TALL104,ME2P,1,192,34,0.177083333333333,0.481911636613495,0.304828303280162,0.304828303280162
GSE203529_HEK293T_WT,ME2P,1,268,38,0.141791044776119,0.423063276435507,0.281272231659388,0.281272231659388
HepG2_DMSO24h,ME2P,1,303,228,0.752475247524752,0.281881999689536,-0.470593247835217,0.470593247835217
GSE171750_A549_untreated,ME2P,1,175,86,0.491428571428572,0.391053702059057,-0.100374869369514,0.100374869369514
PC3M_DMSO,ME2P,1,177,28,0.15819209039548,0.427893076953039,0.269700986557559,0.269700986557559
GSE266884_MES28_vector_control,ME2P,1,320,220,0.6875,0.322385658188271,-0.365114341811729,0.365114341811729
GSE119834_NSC,ME2P,1,307,164,0.534201954397394,0.332871187888966,-0.201330766508428,0.201330766508428
RKO_DMSO,ME2P,1,193,90,0.466321243523316,0.430578502309738,-0.0357427412135786,0.0357427412135786
GSE275256_HMC3_vehicle,ME2P,1,287,141,0.491289198606272,0.402599940897467,-0.0886892577088045,0.0886892577088045
HK2_untreated,ME2P,2,432,230,0.532407407407407,0.322595225516141,-0.209812181891266,0.209812181891266
HUVEC_untreated,ME2P,1,323,172,0.532507739938081,0.367726505053415,-0.164781234884665,0.164781234884665
tendon_nondiabetic,XEN,1,112,22,0.196428571428571,0.37460273964869,0.178174168220119,0.178174168220119
GTEx_v8_Lung,XEN,1,280,21,0.075,0.364820987746587,0.289820987746587,0.289820987746587
GSE181540_HS_input,XEN,1,70,14,0.2,0.45675922141091,0.25675922141091,0.25675922141091
GSE181540_adjacent_NS_input,XEN,1,76,25,0.328947368421053,0.446764772741131,0.117817404320078,0.117817404320078
GTEx_v8_Hippocampus,XEN,1,146,25,0.171232876712329,0.354699786069881,0.183466909357552,0.183466909357552
GSE114691_control_placenta,XEN,1,228,8,0.0350877192982456,0.385730065508973,0.350642346210728,0.350642346210728
sperm_GroupI,XEN,1,276,5,0.0181159420289855,0.624215529557528,0.606099587528542,0.606099587528542
GSE132714_BPH,XEN,1,280,128,0.457142857142857,0.367598074286579,-0.0895447828562778,0.0895447828562778
TCGA_PRAD_primary,XEN,1,281,129,0.459074733096086,0.399265368514746,-0.0598093645813397,0.0598093645813397
TCGA_LIHC_normal,XEN,1,134,69,0.514925373134328,0.352112288975503,-0.162813084158826,0.162813084158826
TCGA_LIHC_primary,XEN,1,186,88,0.473118279569893,0.374080052338635,-0.0990382272312574,0.0990382272312574
TCGA_ESCA_ESCC,XEN,1,288,82,0.284722222222222,0.3963549142867,0.111632692064478,0.111632692064478
MCF7_DMSO7d,XEN,1,167,87,0.520958083832335,0.441868464571611,-0.0790896192607246,0.0790896192607246
MDAMB468_DMSO7d,XEN,1,175,106,0.605714285714286,0.427797660846338,-0.177916624867948,0.177916624867948
GSE283812_T47D_vehicle,XEN,1,180,103,0.572222222222222,0.453397974398613,-0.11882424782361,0.11882424782361
GSE103520_MCF10A_control,XEN,1,155,62,0.4,0.342350478972073,-0.0576495210279269,0.0576495210279269
HCT116_control,XEN,3,733,303,0.413369713506139,0.454174973890296,0.0408052603841569,0.0408052603841569
GSE163787_TALL104,XEN,1,192,34,0.177083333333333,0.470024403125279,0.292941069791945,0.292941069791945
GSE203529_HEK293T_WT,XEN,1,268,38,0.141791044776119,0.465033514705998,0.323242469929878,0.323242469929878
HepG2_DMSO24h,XEN,1,303,228,0.752475247524752,0.24970843701793,-0.502766810506823,0.502766810506823
GSE171750_A549_untreated,XEN,1,175,86,0.491428571428572,0.389208331989751,-0.10222023943882,0.10222023943882
PC3M_DMSO,XEN,1,177,28,0.15819209039548,0.425602952994406,0.267410862598925,0.267410862598925
GSE266884_MES28_vector_control,XEN,1,320,220,0.6875,0.335981779621876,-0.351518220378124,0.351518220378124
GSE119834_NSC,XEN,1,307,164,0.534201954397394,0.322067573194004,-0.212134381203391,0.212134381203391
RKO_DMSO,XEN,1,193,90,0.466321243523316,0.434956044227381,-0.031365199295935,0.031365199295935
GSE275256_HMC3_vehicle,XEN,1,287,141,0.491289198606272,0.430004127880982,-0.0612850707252898,0.0612850707252898
HK2_untreated,XEN,2,432,230,0.532407407407407,0.341352979244779,-0.191054428162629,0.191054428162629
HUVEC_untreated,XEN,1,323,172,0.532507739938081,0.369590891245793,-0.162916848692287,0.162916848692287
